,movie_id,averagerating,numvotes,primary_title,original_title,start_year,runtime_minutes,genres,id,release_date,movie,production_budget,domestic_gross,worldwide_gross,Adventure,Comedy,Family,Crime,Thriller,Sport,Animation,Horror,Fantasy,Romance,Sci-Fi,Documentary,History,Music,Mystery,Drama,War,Biography,Musical,Action
0,tt1043726,4.2,50352,The Legend of Hercules,The Legend of Hercules,2014,99.0,"Action,Adventure,Fantasy",42,"Jan 10, 2014",The Legend of Hercules,"$70,000,000","$18,848,538",58953319.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1,tt1094666,7.0,1613,The Hammer,Hamill,2010,108.0,"Biography,Drama,Sport",50,"Mar 21, 2008",The Hammer,"$850,000","$442,638",442638.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
2,tt1171222,5.1,8296,Baggage Claim,Baggage Claim,2013,96.0,Comedy,38,"Sep 27, 2013",Baggage Claim,"$8,500,000","$21,569,509",22885836.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
3,tt1210166,7.6,326657,Moneyball,Moneyball,2011,133.0,"Biography,Drama,Sport",15,"Sep 23, 2011",Moneyball,"$50,000,000","$75,605,492",111300835.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
4,tt1212419,6.5,87288,Hereafter,Hereafter,2010,129.0,"Drama,Fantasy,Romance",61,"Oct 15, 2010",Hereafter,"$50,000,000","$32,746,941",108660270.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
5,tt1232829,7.2,477771,21 Jump Street,21 Jump Street,2012,109.0,"Action,Comedy,Crime",44,"Mar 16, 2012",21 Jump Street,"$42,000,000","$138,447,667",202812429.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
6,tt1243974,5.4,54646,Aloha,Aloha,2015,105.0,"Comedy,Drama,Romance",3,"May 29, 2015",Aloha,"$37,000,000","$21,052,030",25387091.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
7,tt1261945,4.4,69199,Sex and the City 2,Sex and the City 2,2010,146.0,"Comedy,Drama,Romance",16,"May 27, 2010",Sex and the City 2,"$95,000,000","$95,347,692",294680778.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
8,tt1270761,5.6,44490,Don't Be Afraid of the Dark,Don't Be Afraid of the Dark,2010,99.0,"Fantasy,Horror,Thriller",43,"Aug 26, 2011",Don't Be Afraid of the Dark,"$25,000,000","$24,046,682",39126427.0,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
9,tt1272886,6.1,6688,Small Apartments,Small Apartments,2012,96.0,"Comedy,Crime,Drama",90,"Feb 8, 2013",Small Apartments,"$2,000,000",$0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
10,tt1322312,6.3,54421,Going the Distance,Going the Distance,2010,102.0,"Comedy,Romance",11,"Sep 3, 2010",Going the Distance,"$32,000,000","$17,804,299",43603990.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
11,tt1376213,5.4,5257,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,2013,100.0,"Adventure,Family,Fantasy",29,"Jan 10, 2014",The Adventurer: The Curse of the Midas Box,"$25,000,000",$0,0.0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
12,tt1403981,7.1,129443,Remember Me,Remember Me,2010,113.0,"Drama,Romance",51,"Mar 12, 2010",Remember Me,"$16,000,000","$19,068,240",56506120.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
13,tt1460743,6.9,6990,Reign of Assassins,Jian yu,2010,117.0,"Action,Adventure",28,"Nov 1, 2016",Reign of Assassins,"$14,000,000",$0,11354230.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
14,tt1499658,6.9,398695,Horrible Bosses,Horrible Bosses,2011,98.0,"Comedy,Crime",34,"Jul 8, 2011",Horrible Bosses,"$35,000,000","$117,538,559",212417601.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
15,tt1535109,7.8,387402,Captain Phillips,Captain Phillips,2013,134.0,"Biography,Drama,Thriller",92,"Oct 11, 2013",Captain Phillips,"$55,000,000","$107,136,417",220648184.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
16,tt1549572,7.0,85839,Another Earth,Another Earth,2011,92.0,"Drama,Romance,Sci-Fi",48,"Jul 22, 2011",Another Earth,"$175,000","$1,321,194",2102779.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
17,tt1582507,5.6,66303,House at the End of the Street,House at the End of the Street,2012,101.0,"Drama,Horror,Thriller",73,"Sep 21, 2012",House at the End of the Street,"$6,900,000","$31,611,916",44103982.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
18,tt1584131,3.7,1071,The Last Godfather,The Last Godfather,2010,100.0,"Comedy,Crime,Romance",41,"Apr 1, 2011",The Last Godfather,"$13,400,000","$164,247",164247.0,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
19,tt1608290,4.7,59914,Zoolander 2,Zoolander 2,2016,101.0,Comedy,64,"Feb 12, 2016",Zoolander 2,"$50,000,000","$28,848,693",55348693.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,tt1629757,7.2,28994,Chasing Mavericks,Chasing Mavericks,2012,116.0,"Biography,Drama,Sport",67,"Oct 26, 2012",Chasing Mavericks,"$20,000,000","$6,002,756",8300821.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
21,tt1640484,5.7,9089,Jumping the Broom,Jumping the Broom,2011,112.0,"Comedy,Drama",93,"May 6, 2011",Jumping the Broom,"$7,000,000","$37,295,394",38158601.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
22,tt1655420,7.0,79337,My Week with Marilyn,My Week with Marilyn,2011,99.0,"Biography,Drama",22,"Nov 23, 2011",My Week with Marilyn,"$10,000,000","$14,597,405",34240572.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
23,tt1661420,7.3,12506,Polisse,Polisse,2011,127.0,"Crime,Drama",24,"May 18, 2012",Polisse,"$8,900,000","$176,988",22744132.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
24,tt1663202,8.0,621193,The Revenant,The Revenant,2015,156.0,"Action,Adventure,Biography",27,"Dec 25, 2015",The Revenant,"$135,000,000","$183,637,894",532938302.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True
25,tt1714206,7.1,133887,The Spectacular Now,The Spectacular Now,2013,95.0,"Comedy,Drama,Romance",22,"Aug 2, 2013",The Spectacular Now,"$2,500,000","$6,852,971",6916951.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
26,tt1726589,5.6,7229,L!fe Happens,L!fe Happens,2011,100.0,Comedy,34,"Apr 13, 2012",L!fe Happens,"$930,000","$30,905",30905.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
27,tt1792647,6.8,7643,Cirque du Soleil: Worlds Away,Cirque du Soleil: Worlds Away,2012,91.0,Fantasy,77,"Dec 21, 2012",Cirque du Soleil: Worlds Away,"$25,000,000","$12,512,862",28012862.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
28,tt0979434,5.0,10042,Lottery Ticket,Lottery Ticket,2010,99.0,Comedy,90,"Aug 20, 2010",Lottery Ticket,"$17,000,000","$24,719,879",24719879.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
29,tt0985694,6.6,182320,Machete,Machete,2010,105.0,"Action,Crime,Thriller",18,"Sep 3, 2010",Machete,"$12,500,000","$26,593,646",46370970.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
30,tt0879870,5.8,77709,Eat Pray Love,Eat Pray Love,2010,133.0,"Drama,Romance",67,"Aug 13, 2010",Eat Pray Love,"$60,000,000","$80,574,010",206598789.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
31,tt0892318,6.6,86137,Letters to Juliet,Letters to Juliet,2010,105.0,"Adventure,Comedy,Drama",89,"May 14, 2010",Letters to Juliet,"$30,000,000","$53,032,453",82148538.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
32,tt0959329,5.5,11358,Nine Dead,Nine Dead,2010,98.0,"Crime,Drama,Horror",82,"Dec 31, 2009",Nine Dead,"$2,000,000",$0,0.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
33,tt1015471,6.2,1888,The Sisterhood of Night,The Sisterhood of Night,2014,104.0,"Drama,Mystery,Thriller",94,"Apr 10, 2015",The Sisterhood of Night,"$1,000,000","$6,870",6870.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
34,tt1092634,6.4,8662,Shanghai,Shanghai,2010,105.0,"Crime,Drama,Mystery",5,"Oct 2, 2015",Shanghai,"$50,000,000","$46,425",15505922.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
35,tt2072227,7.2,9047,Shanghai,Shanghai,2012,120.0,"Crime,Mystery,Thriller",5,"Oct 2, 2015",Shanghai,"$50,000,000","$46,425",15505922.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
36,tt1228705,7.0,657690,Iron Man 2,Iron Man 2,2010,124.0,"Action,Adventure,Sci-Fi",15,"May 7, 2010",Iron Man 2,"$170,000,000","$312,433,331",621156389.0,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
37,tt1440161,6.3,26441,A Little Bit of Heaven,A Little Bit of Heaven,2011,106.0,"Comedy,Drama,Fantasy",39,"May 4, 2012",A Little Bit of Heaven,"$12,500,000","$10,011",1100287.0,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False
38,tt1489889,6.3,138872,Central Intelligence,Central Intelligence,2016,107.0,"Action,Comedy,Crime",91,"Jun 17, 2016",Central Intelligence,"$50,000,000","$127,440,871",217194805.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
39,tt1517260,5.9,105633,The Host,The Host,2013,125.0,"Action,Adventure,Drama",68,"Mar 29, 2013",The Host,"$50,000,000","$26,623,701",64477051.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
40,tt1566501,6.6,4202,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,2012,145.0,"Drama,History,War",14,"Jun 1, 2012",For Greater Glory: The True Story of Cristiada,"$12,000,000","$5,669,081",10026255.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False
41,tt1590193,6.3,83114,The Commuter,The Commuter,2018,105.0,"Action,Mystery,Thriller",62,"Jan 12, 2018",The Commuter,"$40,000,000","$36,343,858",101985431.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
42,tt1601913,6.8,228798,The Grey,The Grey,2011,117.0,"Action,Adventure,Drama",95,"Jan 27, 2012",The Grey,"$25,000,000","$51,580,136",81249176.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
43,tt1611224,5.9,142853,Abraham Lincoln: Vampire Hunter,Abraham Lincoln: Vampire Hunter,2012,105.0,"Action,Fantasy,Horror",65,"Jun 22, 2012",Abraham Lincoln: Vampire Hunter,"$67,500,000","$37,519,139",137489730.0,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True
44,tt1618442,6.0,86118,The Last Witch Hunter,The Last Witch Hunter,2015,106.0,"Action,Adventure,Fantasy",96,"Oct 23, 2015",The Last Witch Hunter,"$80,000,000","$27,367,660",130818912.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
45,tt1622991,2.8,1028,Infected,Infected,2013,95.0,"Action,Horror,Sci-Fi",83,"Dec 31, 2012",Infected,"$2,100,000",$0,0.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
46,tt1646127,6.4,971,Lights Out,Simon Werner a disparu...,2010,87.0,"Drama,Mystery,Thriller",55,"Jul 22, 2016",Lights Out,"$5,000,000","$67,268,835",148806510.0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False
47,tt4786282,6.3,100650,Lights Out,Lights Out,2016,81.0,"Drama,Horror,Mystery",55,"Jul 22, 2016",Lights Out,"$5,000,000","$67,268,835",148806510.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
48,tt1709143,5.5,33137,The Last Days on Mars,The Last Days on Mars,2013,98.0,"Adventure,Horror,Sci-Fi",25,"Dec 6, 2013",The Last Days on Mars,"$10,600,000","$24,084",261364.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
49,tt1715336,6.5,19733,Anna,Anna,2013,99.0,"Drama,Mystery,Sci-Fi",64,"Jun 6, 2014",Anna,"$4,357,373",$0,1200000.0,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,True,False,False,False,False
50,tt1731697,5.1,25089,The Lords of Salem,The Lords of Salem,2012,101.0,"Horror,Thriller",84,"Apr 19, 2013",The Lords of Salem,"$1,500,000","$1,165,881",1541131.0,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
51,tt1777595,6.6,1739,50 to 1,50 to 1,2014,110.0,Drama,93,"Mar 21, 2014",50 to 1,"$10,000,000","$1,069,454",1069454.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
52,tt1787759,4.7,6996,Madea's Big Happy Family,Madea's Big Happy Family,2011,106.0,"Comedy,Drama",92,"Apr 22, 2011",Madea's Big Happy Family,"$25,000,000","$53,345,287",54160818.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
53,tt1855325,5.4,125191,Resident Evil: Retribution,Resident Evil: Retribution,2012,95.0,"Action,Horror,Sci-Fi",4,"Sep 14, 2012",Resident Evil: Retribution,"$65,000,000","$42,345,531",240647629.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True
54,tt1865346,4.6,2414,Detention of the Dead,Detention of the Dead,2012,87.0,"Action,Adventure,Comedy",66,"Jun 28, 2013",Detention of the Dead,"$500,000","$1,778",1778.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
55,tt0443272,7.4,228701,Lincoln,Lincoln,2012,150.0,"Biography,Drama,History",73,"Nov 9, 2012",Lincoln,"$65,000,000","$182,207,973",273346281.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False
56,tt0481499,7.2,176699,The Croods,The Croods,2013,98.0,"Action,Adventure,Animation",26,"Mar 22, 2013",The Croods,"$135,000,000","$187,168,425",573068425.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
57,tt1038919,5.6,112444,The Bounty Hunter,The Bounty Hunter,2010,110.0,"Action,Comedy,Romance",73,"Mar 19, 2010",The Bounty Hunter,"$45,000,000","$67,061,228",135808837.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
58,tt1152822,6.4,6466,Freakonomics,Freakonomics,2010,93.0,Documentary,80,"Oct 1, 2010",Freakonomics,"$2,900,000","$101,270",172867.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
59,tt1155076,6.2,146401,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",77,"Jun 11, 2010",The Karate Kid,"$40,000,000","$176,591,618",351774938.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
60,tt1155076,6.2,146401,The Karate Kid,The Karate Kid,2010,140.0,"Action,Drama,Family",63,"Jun 22, 1984",The Karate Kid,"$8,000,000","$90,815,558",90815558.0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
61,tt1219342,7.0,73790,Legend of the Guardians: The Owls of Ga'Hoole,Legend of the Guardians: The Owls of Ga'Hoole,2010,97.0,"Action,Adventure,Animation",90,"Sep 24, 2010",Legend of the Guardians: The Owls of Ga'Hoole,"$100,000,000","$55,675,313",139716717.0,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True
62,tt1229340,6.3,156116,Anchorman 2: The Legend Continues,Anchorman 2: The Legend Continues,2013,119.0,Comedy,92,"Dec 18, 2013",Anchorman 2: The Legend Continues,"$50,000,000","$127,352,707",172185754.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
63,tt1255953,8.3,124156,Incendies,Incendies,2010,131.0,"Drama,Mystery,War",76,"Sep 17, 2010",Incendies,"$6,800,000","$6,857,096",16038343.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,True,False,False,False
64,tt1320253,6.5,307897,The Expendables,The Expendables,2010,103.0,"Action,Adventure,Thriller",34,"Aug 13, 2010",The Expendables,"$82,000,000","$103,068,524",268268174.0,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
65,tt1334260,7.1,130084,Never Let Me Go,Never Let Me Go,2010,103.0,"Drama,Romance,Sci-Fi",29,"Sep 15, 2010",Never Let Me Go,"$15,000,000","$2,434,652",11173718.0,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False
66,tt1374989,5.8,46187,Pride and Prejudice and Zombies,Pride and Prejudice and Zombies,2016,108.0,"Action,Comedy,Horror",74,"Feb 5, 2016",Pride and Prejudice and Zombies,"$28,000,000","$10,907,291",16638300.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
67,tt1409024,6.8,309879,Men in Black 3,Men in Black 3,2012,106.0,"Action,Adventure,Comedy",35,"May 25, 2012",Men in Black 3,"$215,000,000","$179,020,854",654213485.0,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
68,tt1414382,5.8,46690,You Again,You Again,2010,105.0,"Comedy,Family,Romance",78,"Sep 24, 2010",You Again,"$20,000,000","$25,702,053",32838945.0,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
69,tt1484522,7.0,1190,8: The Mormon Proposition,8: The Mormon Proposition,2010,80.0,Documentary,38,"Jun 18, 2010",8: The Mormon Proposition,"$2,500,000","$100,280",100280.0,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
70,tt1486192,6.4,79578,The Raven,The Raven,2012,110.0,"Crime,Mystery,Thriller",45,"Apr 27, 2012",The Raven,"$26,000,000","$16,008,272",30601801.0,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False
71,tt1515091,7.5,394189,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,2011,129.0,"Action,Adventure,Crime",69,"Dec 16, 2011",Sherlock Holmes: A Game of Shadows,"$125,000,000","$186,848,418",535663443.0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
72,tt1535616,5.8,33603,The Divide,The Divide,2011,112.0,"Drama,Horror,Sci-Fi",53,"Jan 13, 2012",The Divide,"$3,000,000","$18,000",156362.0,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False
73,tt1559547,6.2,79764,Beautiful Creatures,Beautiful Creatures,2013,124.0,"Drama,Fantasy,Romance",85,"Feb 14, 2013",Beautiful Creatures,"$50,000,000","$19,452,138",60282876.0,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
74,tt1720182,6.8,6903,October Baby,October Baby,2011,107.0,Drama,35,"Mar 23, 2012",October Baby,"$1,000,000","$5,355,847",5391992.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
75,tt1772288,7.0,27435,Danny Collins,Danny Collins,2015,106.0,"Biography,Comedy,Drama",59,"Mar 20, 2015",Danny Collins,"$10,000,000","$5,637,066",8465845.0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
76,tt1037705,6.9,271307,The Book of Eli,The Book of Eli,2010,118.0,"Action,Adventure,Drama",64,"Jan 15, 2010",The Book of Eli,"$80,000,000","$94,835,059",158750817.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
77,tt1072748,5.4,24351,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy",95,"Feb 2, 2018",Winchester,"$3,500,000","$25,091,816",44378040.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,False
78,tt1120985,7.4,170089,Blue Valentine,Blue Valentine,2010,112.0,"Drama,Romance",25,"Dec 29, 2010",Blue Valentine,"$1,000,000","$9,737,892",16566240.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
79,tt1179056,5.2,85497,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,95.0,"Crime,Drama,Horror",49,"Apr 30, 2010",A Nightmare on Elm Street,"$35,000,000","$63,075,011",117729621.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
80,tt1179056,5.2,85497,A Nightmare on Elm Street,A Nightmare on Elm Street,2010,95.0,"Crime,Drama,Horror",17,"Nov 9, 1984",A Nightmare on Elm Street,"$1,800,000","$25,504,513",25504513.0,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False
81,tt1179933,7.2,260383,10 Cloverfield Lane,10 Cloverfield Lane,2016,103.0,"Drama,Horror,Mystery",54,"Mar 11, 2016",10 Cloverfield Lane,"$5,000,000","$72,082,999",108286422.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,False,False,False
82,tt1211956,6.7,211587,Escape Plan,Escape Plan,2013,115.0,"Action,Crime,Mystery",37,"Oct 18, 2013",Escape Plan,"$70,000,000","$25,135,965",103735965.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
83,tt1235189,6.8,33915,Wild Target,Wild Target,2010,98.0,"Action,Comedy,Crime",28,"Oct 29, 2010",Wild Target,"$8,000,000","$109,338",5314194.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
84,tt1267297,6.0,137287,Hercules,Hercules,2014,98.0,"Action,Adventure,Fantasy",84,"Jul 25, 2014",Hercules,"$100,000,000","$72,688,614",243388614.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
85,tt1267297,6.0,137287,Hercules,Hercules,2014,98.0,"Action,Adventure,Fantasy",8,"Jun 13, 1997",Hercules,"$70,000,000","$99,112,101",250700000.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
86,tt1270797,6.7,275406,Venom,Venom,2018,112.0,"Action,Sci-Fi,Thriller",3,"Oct 5, 2018",Venom,"$116,000,000","$213,511,408",853628605.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
87,tt1270797,6.7,275406,Venom,Venom,2018,112.0,"Action,Sci-Fi,Thriller",14,"Sep 16, 2005",Venom,"$25,000,000","$881,745",881745.0,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
88,tt1298649,5.7,115757,The Watch,The Watch,2012,102.0,"Action,Comedy,Horror",27,"Jul 27, 2012",The Watch,"$55,000,000","$34,353,000",67130045.0,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
89,tt1298650,6.6,447624,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,2011,136.0,"Action,Adventure,Fantasy",2,"May 20, 2011",Pirates of the Caribbean: On Stranger Tides,"$410,600,000","$241,063,875",1045663875.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
90,tt1323594,7.7,464511,Despicable Me,Despicable Me,2010,95.0,"Animation,Comedy,Family",50,"Jul 9, 2010",Despicable Me,"$69,000,000","$251,513,985",543464573.0,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
91,tt1351685,6.3,123127,Jack the Giant Slayer,Jack the Giant Slayer,2013,114.0,"Adventure,Fantasy",66,"Mar 1, 2013",Jack the Giant Slayer,"$195,000,000","$65,187,603",197687603.0,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
92,tt1413492,6.6,50155,12 Strong,12 Strong,2018,130.0,"Action,Drama,History",64,"Jan 19, 2018",12 Strong,"$35,000,000","$45,819,713",71118378.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,True
93,tt1563738,7.0,128094,One Day,One Day,2011,107.0,"Drama,Romance",84,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771",59168692.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
94,tt6168298,7.8,1454,One Day,One Day,2016,135.0,"Drama,Romance",84,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771",59168692.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
95,tt8274146,7.2,501,One Day,Egy nap,2018,99.0,Drama,84,"Aug 19, 2011",One Day,"$15,000,000","$13,843,771",59168692.0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
96,tt1568341,6.3,5111,Some Guy Who Kills People,Some Guy Who Kills People,2011,97.0,"Comedy,Crime,Drama",61,"Jul 3, 2012",Some Guy Who Kills People,"$300,000",$0,0.0,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
97,tt1570989,6.2,13397,Tiny Furniture,Tiny Furniture,2010,98.0,"Comedy,Drama,Romance",18,"Nov 12, 2010",Tiny Furniture,"$50,000","$391,674",424149.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
98,tt1583420,6.1,58927,Larry Crowne,Larry Crowne,2011,98.0,"Comedy,Drama,Romance",25,"Jul 1, 2011",Larry Crowne,"$30,000,000","$35,608,245",61449135.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
99,tt1591479,6.5,63787,Act of Valor,Act of Valor,2012,110.0,"Action,Adventure,Drama",52,"Feb 24, 2012",Act of Valor,"$12,000,000","$70,012,847",82497035.0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
100,tt1594972,3.6,7951,Norm of the North,Norm of the North,2016,90.0,"Adventure,Animation,Comedy",9,"Jan 15, 2016",Norm of the North,"$18,000,000","$17,062,499",30535660.0,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
101,tt1612774,5.8,31316,Rubber,Rubber,2010,82.0,"Comedy,Fantasy,Horror",55,"Apr 1, 2011",Rubber,"$500,000","$100,370",680914.0,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
102,tt1640711,5.7,12069,A Few Best Men,A Few Best Men,2011,97.0,"Comedy,Romance",55,"May 5, 2015",A Few Best Men,"$15,000,000",$0,17224539.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
103,tt1679248,5.7,1178,My Last Day Without You,My Last Day Without You,2011,90.0,"Comedy,Drama,Romance",15,"Oct 4, 2013",My Last Day Without You,"$1,000,000",$0,0.0,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False
